name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
A_160_Lang__Facelift__nur_98tkm__2.Hd__sehr_gepflegt!,privat,Angebot,3250,control,,2017,manuell,102,a_klasse,100000,11,benzin,mercedes_benz,nein
Opel_Vectra_1.6_Edition_2000_Klima_servo_Tuev_Neu,privat,Angebot,1899,control,,2018,manuell,101,vectra,150000,10,,opel,nein
Audi_A3_1_8T_Quattro_scheckheftgepflegt,privat,Angebot,4000,control,,2017,manuell,210,a3,150000,11,benzin,audi,
Mercedes_A_Klasse_170_CDI,privat,Angebot,1200,control,,2017,manuell,0,a_klasse,150000,0,diesel,mercedes_benz,nein
Renault_Kangoo,privat,Angebot,1250,control,,2018,,75,kangoo,150000,0,,renault,
Verkaufe_meine_Schoene_Gelaendewagen,privat,Angebot,0,control,,2017,manuell,0,sorento,150000,0,diesel,kia,nein
T5_BJ_2006_KLIMA_NAVI_127000,privat,Angebot,5400,control,,2017,manuell,2017,transporter,150000,8,diesel,volkswagen,
VW_Golf_4_1.6_SR,privat,Angebot,1480,control,,2018,manuell,101,golf,150000,5,,volkswagen,
Audi_A6_Limo_TÜV_Klima_Navi,privat,Angebot,2580,control,,2017,automatik,150,a6,150000,0,,audi,nein
Renault_Modus_1.6__Benzin,privat,Angebot,2500,control,,2017,manuell,105,modus,90000,0,benzin,renault,
Verkaufe_Golf_3,privat,Angebot,900,control,,2017,manuell,75,golf,150000,0,diesel,volkswagen,
Bastler_Fahrzeug,privat,Angebot,300,control,,2017,manuell,0,astra,150000,0,benzin,opel,ja
Nisan_Mikra,privat,Angebot,750,control,,2018,manuell,42,,5000,9,benzin,nissan,
Vw_Polo_mit_Tuev,privat,Angebot,1490,control,,2017,manuell,50,polo,150000,5,,volkswagen,nein
Auto_zu_verkaufen,privat,Angebot,5500,control,,2017,manuell,0,a_klasse,150000,0,benzin,mercedes_benz,
Opel_Zafira_2.0_TDI,privat,Angebot,1800,control,,2017,,102,zafira,150000,6,diesel,opel,
Renault_Espace_2.2_dci_Expression,privat,Angebot,2000,control,,2017,manuell,150,espace,150000,4,,renault,nein
Citroen_Picasso_xsara_mit_Lpg,privat,Angebot,3250,control,,2018,manuell,0,,150000,0,,citroen,
Ford_Transit_2.5_TDI._Disel_28000_km.__Bj_97,privat,Angebot,4800,control,,2018,,0,transit,30000,0,,ford,
Opel_coras_1_4_mit_4/5_Tueren__Automatik!!__Tuev_10/17!!,privat,Angebot,999,control,,2017,automatik,0,corsa,100000,12,,opel,
Bmw_316_I_compact,privat,Angebot,1500,control,,2017,manuell,102,,150000,1,,bmw,nein
Auto_Seat_Cordoba_Kombi_1.6_TÜV_07/2017,privat,Angebot,600,control,,2017,manuell,0,cordoba,150000,0,,seat,
Opel_Astra_1_6l__Bastlerfahrzeug,privat,Angebot,800,control,,2017,manuell,75,astra,150000,0,,opel,
Fiat_500_Lounge__sehr_gepflegt,privat,Angebot,5000,control,,2017,manuell,75,500,150000,0,diesel,fiat,nein
Opel_Insignia_2.0cdti_cosmo_ecoflex,privat,Angebot,11555,control,,2017,manuell,160,,150000,12,,opel,
Letzte_Chance_Heute_Opel_Combo_LKW_AHK_TÜV_neu_Reifen_neu,privat,Angebot,1399,control,,2018,manuell,60,combo,150000,0,diesel,opel,nein
VW_Polo_6n_4_tuerig_TÜV_NEU,privat,Angebot,1000,control,,2018,manuell,60,polo,150000,11,benzin,volkswagen,nein
Ford_Focus_1.8_Liter_Diesel,privat,Angebot,2300,control,,2017,manuell,116,focus,150000,6,diesel,ford,nein
BMW_316i_Compact_M3,privat,Angebot,1000,control,,2017,manuell,101,3er,150000,11,benzin,bmw,nein
VW_Polo_9N_2001_Benziner,privat,Angebot,1100,control,,2017,,0,polo,150000,0,benzin,volkswagen,ja
Schoener_BMW_320d_Typ_E91,privat,Angebot,6750,control,,2018,automatik,180,3er,150000,4,diesel,bmw,nein
?NISSAN_ALMERA_?650€?TÜV_05/2017_TUNINGKLIMA/HIFI/8_FACHBEREIFT?,privat,Angebot,650,control,,2017,manuell,75,almera,150000,5,benzin,nissan,
Hyundai_1.3L/Tuev:_07_2017/_100.000KM/_2Hand,privat,Angebot,1050,control,,2017,manuell,0,,100000,7,benzin,hyundai,
Schoener_Chrysler_voyager_!!!!,privat,Angebot,4800,control,,2017,automatik,150,voyager,150000,6,diesel,chrysler,nein
Saet_Ibiza,privat,Angebot,2100,control,,2017,manuell,75,ibiza,150000,6,,seat,nein
VW_T5_Benziner_ab_5_Sitzplaetze,privat,Angebot,0,control,,2019,manuell,0,transporter,70000,0,,volkswagen,nein
Ich_mochte_mein_Auto_verkaufen,privat,Angebot,1400,control,,2017,manuell,85,micra,150000,9,,nissan,
T4_tuev_bis_04/2017_Lkw,privat,Angebot,1250,control,,2017,manuell,75,transporter,150000,5,,volkswagen,
Polo_6n_2_mit_neue_TÜV_ATM,privat,Angebot,1100,control,,2018,manuell,60,polo,150000,12,benzin,volkswagen,
CITROËN_ZX_1.4I_TÜV_2017,privat,Angebot,390,control,,2017,manuell,75,andere,150000,4,,citroen,
Mazda_TÜV_bis_12/2017,privat,Angebot,800,control,,2017,manuell,88,3_reihe,150000,6,benzin,mazda,
renault_clio_1.4__16v,privat,Angebot,950,control,,2017,manuell,75,clio,150000,0,benzin,renault,nein
Mini_One_in_cooler_Farbe_mit_neuem_Tuev_03/2018,privat,Angebot,4750,control,,2018,manuell,90,one,150000,3,benzin,mini,nein
Schoener_Citroen_C3_5___Tuerer,privat,Angebot,8500,control,,2017,manuell,120,c3,50000,6,benzin,citroen,nein
Mercedes_A170_CDI,privat,Angebot,1500,control,,2018,manuell,0,a_klasse,150000,0,,mercedes_benz,
VW_Golf_5_1_4,privat,Angebot,3850,control,,2017,manuell,90,golf,150000,8,benzin,volkswagen,nein
Opel_astra_g_cc_116ps_automatik_TÜV_11/2017,privat,Angebot,1590,control,,2017,automatik,116,astra,150000,8,benzin,opel,
Renault_clio_2_1.2_guter_Zustand_tuev_bis_9._2017,privat,Angebot,1450,control,,2017,manuell,58,clio,150000,3,,renault,
Peugeot_HDi_110_Quicksilver_TOPZUSTAND,privat,Angebot,2149,control,,2017,manuell,109,2_reihe,150000,1,,peugeot,nein
DIESEL_HDI_Tuev_bis_7_2017,privat,Angebot,1350,control,,2017,manuell,68,2_reihe,150000,0,diesel,peugeot,
Citroen_C2_1.4_VTR,privat,Angebot,2650,control,,2017,manuell,75,c2,150000,8,,citroen,nein
!!!PEUGEOT_206!!!_TÜV_NEU!!!,privat,Angebot,1450,control,,2018,manuell,60,2_reihe,150000,8,,peugeot,nein
Volkswagen_Golf,privat,Angebot,2000,control,,2017,manuell,75,golf,125000,0,benzin,volkswagen,nein
Tausche_volvo_v40_gegen_van,privat,Angebot,12345678,control,,2018,manuell,95,v40,150000,6,,volvo,nein
Werkaufen_Toyota_avensis,privat,Angebot,10500,control,,2017,manuell,0,avensis,150000,10,benzin,toyota,nein
Audi_A6_2.7TDI_//TÜV_02/2018_//Xenon_//_Gruene_Plakette,privat,Angebot,6500,control,,2018,manuell,179,a6,150000,8,,audi,nein
Alfa_Romeo_Seelespeed_zu_verkaufen,privat,Angebot,2700,control,,2017,,0,,125000,6,benzin,alfa_romeo,nein
"Smart_Fortwo_""S_Klasse_Rettungskapsel""",privat,Angebot,900,control,,2017,automatik,54,fortwo,150000,3,benzin,smart,ja
BMW_114i_Sondermodell,privat,Angebot,14900,control,,2018,manuell,102,1er,40000,3,benzin,bmw,nein
Citroeen_Berlingo_mit_Tuev,privat,Angebot,2400,control,,2017,manuell,0,berlingo,125000,5,diesel,citroen,
Nissan_Micra__top_gepflegt__kein_Raucher__Auto,privat,Angebot,1600,control,,2018,manuell,60,micra,90000,12,,nissan,nein
Mazda_2_1.4l,privat,Angebot,2750,control,,2017,automatik,80,andere,150000,7,benzin,mazda,nein
Opel_mit_tuv,privat,Angebot,850,control,,2017,,0,,150000,0,,opel,
Vw_t5_caravelle_doppelt_klimaotomatic,privat,Angebot,9200,control,,2017,manuell,105,transporter,150000,12,diesel,volkswagen,nein
Bmw_318_mit_tuning,privat,Angebot,1250,control,,2017,manuell,116,3er,150000,11,,bmw,nein
Vw_Polo_9N_1.4_Tdi_S.guter_Zustand,privat,Angebot,2900,control,,2018,manuell,75,,150000,7,,volkswagen,nein
OPEL_CORSA_B__ECO_EZ.07.2000_TÜV/AU_NEU,privat,Angebot,999,control,,2018,manuell,54,corsa,150000,7,benzin,opel,nein
Audi_A3_2.0_TDI_Sportback_DPF_S_tronic_+_SR_&_WR,privat,Angebot,14800,control,,2018,automatik,140,a3,150000,4,,audi,nein
Volkswagen,privat,Angebot,3550,control,,2017,,55,fox,70000,7,benzin,volkswagen,
Opel_Tigra,privat,Angebot,1400,control,,2017,,0,tigra,150000,2,,opel,
Nissan_Micra_K12,privat,Angebot,4700,control,,2017,manuell,110,micra,100000,6,benzin,nissan,nein
VW_Buggy__4_Sitzer,privat,Angebot,8950,control,,2017,manuell,0,andere,90000,4,benzin,volkswagen,nein
ACHTUNG__WIR_TAUSCHEN_NUR_EIN_RENAULT__SENIC,privat,Angebot,0,control,,2017,manuell,90,scenic,150000,2,,renault,nein
Citroen_xsara_kombi_automatik,privat,Angebot,1700,control,,2017,automatik,109,andere,150000,10,diesel,citroen,nein
Opel_Astra_G_/_Tuev_Neu_/_Zahnriemen_Neu,privat,Angebot,1500,control,,2018,manuell,75,astra,150000,11,,opel,
Seat_Toledo,privat,Angebot,1459,control,,2017,manuell,0,toledo,150000,3,,seat,
Top_gepflegter_Wagen,privat,Angebot,1950,control,,2018,manuell,115,vectra,150000,12,benzin,opel,nein
Vw_caddy_sdi,privat,Angebot,1750,control,,2017,,64,caddy,150000,11,diesel,volkswagen,
Mitsubishi_Colt,privat,Angebot,1950,control,,2018,manuell,55,colt,50000,1,,mitsubishi,nein
Golf_drei_TÜV_bis_5/2017,privat,Angebot,750,control,,2017,manuell,75,golf,150000,0,benzin,volkswagen,nein
Schoenes_solides_Anfaengerfahrzeug,privat,Angebot,3999,control,,2017,manuell,82,a_klasse,150000,4,benzin,mercedes_benz,
Citroen_C2,privat,Angebot,1800,control,,2017,manuell,0,,150000,0,diesel,citroen,
Golf_IV_zuverkaufen,privat,Angebot,1200,control,,2017,manuell,101,golf,150000,0,benzin,volkswagen,ja
Polo_9N_TÜV/AU_03.2017_Unfall,privat,Angebot,699,control,,2017,manuell,54,golf,150000,12,benzin,volkswagen,ja
Nissan_Micra_1.0_Automatik,privat,Angebot,2200,control,,2017,automatik,0,,70000,9,,nissan,nein
Golf_V_1.9TDI,privat,Angebot,3450,control,,2017,manuell,90,golf,150000,12,diesel,volkswagen,
Audia4__avant,privat,Angebot,7900,control,,2017,manuell,0,a4,150000,9,diesel,audi,nein
Mitsubishi_outlander_automatik,privat,Angebot,4450,control,,2017,automatik,160,outlander,150000,9,benzin,mitsubishi,nein
Vw_Golf_3_Tuev_10/2017,privat,Angebot,750,control,,2017,manuell,90,golf,150000,4,,volkswagen,nein
Audi_A3_8L1,privat,Angebot,1700,control,,2017,manuell,102,a3,150000,0,benzin,audi,ja
Golf_4_1.9_TDI_gruen_Plakate,privat,Angebot,2899,control,,2018,,0,,150000,0,diesel,volkswagen,
Corsa_C_mit_TÜV,privat,Angebot,900,control,,2017,manuell,75,corsa,150000,0,benzin,opel,
Opel_Vertrag_2.5_V6_190PS_Voll_Ausstattung_TÜV_2017/02,privat,Angebot,1000,control,,2017,automatik,190,vectra,150000,9,,opel,nein
Smart_Passion_TÜV_NEU,privat,Angebot,6200,control,,2018,automatik,71,fortwo,30000,6,,smart,
Opel_Astra_H_1.7cdti_2.Hand_Leder_Sitzheizung_Tempomat,privat,Angebot,4500,control,,2017,manuell,101,astra,125000,12,,opel,nein
VW_Eos_individual_schwarz_150_PS_2.0_FSI_Xenon__Navi__Leder,privat,Angebot,9299,control,,2017,,150,eos,125000,4,benzin,volkswagen,nein
Seat_arosa_/_vw_lupo_/_tuev_neu,privat,Angebot,1250,control,,2018,manuell,50,arosa,150000,1,benzin,seat,nein
VW_Golf_2_1.8,privat,Angebot,0,control,,2018,automatik,90,golf,150000,8,,volkswagen,nein
Polo_Sportline_1.4_Modell_2007,privat,Angebot,3699,control,,2017,manuell,0,polo,150000,12,diesel,volkswagen,
VW_Crafter,privat,Angebot,7990,control,,2017,,0,andere,125000,0,diesel,volkswagen,nein
Vw_Caddy_2_0,privat,Angebot,2700,control,,2017,manuell,0,caddy,150000,8,diesel,volkswagen,nein
Opel_Astra_1.6_Bj._1996,privat,Angebot,450,control,,2017,manuell,75,astra,150000,7,benzin,opel,nein
Golf_3_mit_10_Monaten_TÜV,privat,Angebot,350,control,,2017,manuell,75,golf,150000,0,,volkswagen,
Golf_IV_1.4_16V,privat,Angebot,1800,control,,2017,,0,golf,150000,0,,volkswagen,
Golf_6_Edition_35,privat,Angebot,16900,control,,2017,manuell,0,golf,70000,9,benzin,volkswagen,nein
BMW_320i_E46_M_Technik_1_Paket_fast_Vollaustattung,privat,Angebot,2900,control,,2017,manuell,150,3er,150000,3,,bmw,nein
Meriva_1.Hand_Neu_Tuev__top_gepflegtes_Cosmo_Model,privat,Angebot,2800,control,,2018,manuell,110,meriva,150000,5,benzin,opel,nein
Bmw_735i_lpg_topp,privat,Angebot,6500,control,,2018,automatik,272,7er,150000,2,lpg,bmw,
Sehr_gut_erhaltener_Opel_astra,privat,Angebot,1000,control,,2017,automatik,0,astra,150000,0,benzin,opel,nein
Audi_A3_//_TÜV_06.2017,privat,Angebot,2500,control,,2017,,0,a3,150000,5,benzin,audi,nein
Opel_Astra_G_1_8_16V_Leder_Grau_XENON,privat,Angebot,1300,control,,2017,manuell,125,astra,150000,0,,opel,
Schoener_330d_sehr_gepflegt_guter_Zustand,privat,Angebot,12850,control,,2017,automatik,231,3er,150000,5,,bmw,nein
Ford_Focus_1_8l_TDCI_101PS,privat,Angebot,2599,control,,2018,manuell,101,focus,150000,0,,ford,nein
HONDA_CIVIC_1_4L_TÜV_BIS_5/17!!!!!!!,privat,Angebot,550,control,,2017,manuell,90,civic,150000,3,benzin,honda,
Gepflegter__Opel_zarifa_Highline_2.0_DTI__Tuev_2018,privat,Angebot,1399,control,,2018,manuell,101,zafira,150000,5,diesel,opel,nein
Tausche_Bmw_E39_Touring_gegen_Diesel,privat,Angebot,0,control,,2017,automatik,0,5er,150000,4,benzin,bmw,nein
Renault_Megan_Kombi_kein_Rost_sehr_gepflegte,privat,Angebot,1749,control,,2018,,0,megane,90000,0,,renault,
VW_Passat_35i_vr6_no_g60_syncro_turbo_Kompressor_,privat,Angebot,1699,control,,2017,automatik,173,passat,150000,1,,volkswagen,nein
Renault_Espace_7_sitze,privat,Angebot,14300,control,,2017,automatik,173,espace,150000,11,diesel,renault,
Bmw_e36_323ti_compact,privat,Angebot,2600,control,,2018,manuell,170,3er,150000,3,benzin,bmw,nein
Audi_A3_8L_1_8T,privat,Angebot,2500,control,,2017,manuell,150,a3,150000,5,benzin,audi,nein
VW_Polo_6R_Scenefahrzeug,privat,Angebot,0,control,,2017,,60,polo,150000,12,benzin,volkswagen,
VW_Golf_7_VII_GTD_2.0_TDI_BMT_135Kw__184__PS_6_Gang,privat,Angebot,27850,control,,2017,manuell,184,golf,30000,9,diesel,volkswagen,nein
Bmw_520i_Tip_Top!!!_Auch_Tausch!,privat,Angebot,5000,control,,2017,manuell,170,5er,150000,6,benzin,bmw,nein
Seat_Leon_Style_Ecomotive_Start_Stop/Klima/Bluetooth/Unfallfrei,privat,Angebot,9999,control,,2017,manuell,105,leon,125000,11,diesel,seat,nein
Ford_Focus_1.6_Klima_TÜV_ohne_Maengel_Scheckheft,privat,Angebot,1900,control,,2017,manuell,0,focus,125000,5,benzin,ford,nein
Skoda_Superb_2_8_TÜV_neu,privat,Angebot,3400,control,,2018,manuell,193,superb,150000,6,benzin,skoda,nein
Nissan_Almera_1.5_TÜV_02/18_Ratenzahlung_moeglich,privat,Angebot,1999,control,,2018,manuell,90,almera,150000,5,benzin,nissan,nein
Ford_c_max,privat,Angebot,3000,control,,2018,manuell,109,c_max,150000,4,diesel,ford,
Rover_200_1.4_B,privat,Angebot,450,control,,2017,manuell,75,andere,150000,11,benzin,rover,nein
Mercedes_Benz_S_320_W140_Vollausstattung,privat,Angebot,7999,control,,2017,automatik,231,s_klasse,150000,12,benzin,mercedes_benz,nein
Chevrolet_Matiz_aus_1.Hand,privat,Angebot,2799,control,,2017,manuell,0,matiz,60000,0,benzin,chevrolet,nein
VW_Lupo__mit___Neue_Tuev,privat,Angebot,1200,control,,2018,,0,lupo,150000,5,,volkswagen,nein
mazda_permercy,privat,Angebot,0,control,,2017,manuell,0,,150000,0,,toyota,
Opel_Astra_f_Cabrio_Bertone,privat,Angebot,1100,control,,2017,manuell,75,astra,150000,5,benzin,opel,nein
Kadett_gsi_16v_champion,privat,Angebot,3850,control,,2018,manuell,150,,125000,3,,opel,nein
Audi_A4....,privat,Angebot,500,control,,2017,manuell,0,a4,150000,0,,audi,ja
VW_Amarok_Pick_Up_163PS,privat,Angebot,13800,control,,2017,,0,amarok,150000,7,diesel,volkswagen,nein
Skoda_felicia,privat,Angebot,1000,control,,2017,,50,andere,125000,0,,skoda,nein
Golf_3_GT_mit_neuem_TÜV_bis_03/2018,privat,Angebot,1299,control,,2018,manuell,90,golf,5000,0,,volkswagen,nein
VW_Golf_VI,privat,Angebot,9500,control,,2018,manuell,102,golf,60000,9,,volkswagen,nein
Saab_95_Kombi_SE,privat,Angebot,1700,control,,2017,automatik,150,andere,150000,12,,saab,ja
Top_Ford_Fiesta__wenig_Kilometer,privat,Angebot,1200,control,,2017,manuell,50,fiesta,70000,0,benzin,ford,
Renault_Kangoo,privat,Angebot,2100,control,,2017,manuell,0,kangoo,150000,0,diesel,renault,
Golf_4_Bau_Jahre_2000,privat,Angebot,1599,control,,2017,manuell,75,golf,150000,6,benzin,volkswagen,nein
Nur_Tausch,privat,Angebot,1500,control,,2017,automatik,0,a6,150000,0,,audi,nein
NISSAN_MICRA_1_2_more_EZ.27.11.08_TÜV/AU_12.17_SERVO_KLIMA_USW,privat,Angebot,4444,control,,2017,manuell,65,micra,90000,11,benzin,nissan,nein
Daihatsu_cuore_Tuev_1/17_122tkm,privat,Angebot,349,control,,2017,manuell,56,cuore,125000,0,,daihatsu,nein
BMW_Z4_sDrive_2.3_Cabrio_M_paket,privat,Angebot,22800,control,,2018,manuell,204,z_reihe,80000,6,,bmw,nein
VW_Golf_1.6_FSI_zu_Verkaufen!!,privat,Angebot,5500,control,,2017,manuell,116,golf,125000,2,benzin,volkswagen,
Skoda_roomster_scout,privat,Angebot,0,control,,2017,manuell,0,roomster,100000,0,,skoda,
Citroen_Berlingo_III__1.6_Hdi_2010,privat,Angebot,5700,control,,2017,manuell,75,berlingo,125000,10,,citroen,nein
Polo_6N_1_0l,privat,Angebot,1250,control,,2017,manuell,50,polo,70000,3,benzin,volkswagen,
smart_450_cabrio_brabus_leistungssteigerung,privat,Angebot,2800,control,,2017,automatik,75,fortwo,150000,2,,smart,nein
VW_Lupo_Collage_1_0_viele_Neuteile_incl_Inspektion,privat,Angebot,1950,control,,2017,manuell,0,,90000,2,benzin,volkswagen,nein
VW_Golf_Cabrio__Karmann__Cosmic_green,privat,Angebot,1590,control,,2017,manuell,100,golf,30000,6,,volkswagen,nein
Golf_5_2.0_Automatik,privat,Angebot,5000,control,,2017,automatik,150,golf,125000,0,,volkswagen,nein
Volvo_850_LS_Gruenmettalic_innen_Beige_Euro_3_Tuev_2017,privat,Angebot,530,control,,2017,manuell,144,850,150000,7,benzin,volvo,
Bmw_725tds_TÜV_bis_01.2018,privat,Angebot,1699,control,,2018,automatik,0,7er,150000,10,diesel,bmw,
BMW_E39_523I_Top_Zustand__Raritaet_Ausstattung_Leder_Beige,privat,Angebot,2950,control,,2018,automatik,170,5er,150000,8,,bmw,nein
Renault_Clio,privat,Angebot,1350,control,,2018,manuell,0,clio,150000,12,,renault,nein
Caddy_neu_tuev,privat,Angebot,700,control,,2018,manuell,60,,150000,5,diesel,volkswagen,nein
Not_verkauft,privat,Angebot,500,control,,2017,manuell,89,,150000,8,,mercedes_benz,
wv_golf_5_Gt_schwarz_+foli_schwarz_matt,privat,Angebot,7000,control,,2018,manuell,170,,150000,9,,volkswagen,
Peugeot_307_Benzin,privat,Angebot,1000,control,,2017,manuell,0,3_reihe,150000,0,,peugeot,
zuverlaessiger_Kia_Rio_in_Schwarz_zu_verkaufen,privat,Angebot,5150,control,,2017,manuell,97,rio,90000,8,,kia,
VW_Passat_3BG_1.9_TDI,privat,Angebot,3000,control,,2017,manuell,101,passat,150000,2,diesel,volkswagen,nein
Audi_A3_101_PS;_BJ:_1999,privat,Angebot,1000,control,,2017,manuell,101,a3,150000,6,benzin,audi,
Vw_t4_multivan_*Partikelfilter*Scheckheft*7_Sitzer*TÜV,privat,Angebot,10999,control,,2017,automatik,102,transporter,125000,1,,volkswagen,nein
Polo_6N_viele_Neuteile,privat,Angebot,700,control,,2017,manuell,60,polo,150000,0,benzin,volkswagen,
SCHÖNER_118D_8_FACH_BEREIFT,privat,Angebot,7499,control,,2017,manuell,143,,150000,9,diesel,bmw,nein
Opel_corsa_B_1__2_16_V_schwarz,privat,Angebot,750,control,,2017,manuell,65,corsa,150000,5,,opel,nein
Suzuki_wagon_R_Scheckheft_gelegt_1.3_76Ps,privat,Angebot,1900,control,,2018,manuell,76,andere,100000,10,,suzuki,nein
Tauschen_Ford_Fiesta,privat,Angebot,0,control,,2017,manuell,50,,5000,2,benzin,ford,
Mercedes_Benz_Cls_500,privat,Angebot,11900,control,,2017,automatik,0,,150000,1,benzin,mercedes_benz,nein
VW_Golf_IV_1.9_SDI_HU_04/2017_8fach_Bereift,privat,Angebot,1190,control,,2017,manuell,68,golf,150000,8,diesel,volkswagen,ja
VW_polo_6n,privat,Angebot,500,control,,2017,manuell,45,polo,125000,3,,volkswagen,
Renault_espas_4,privat,Angebot,2800,control,,2017,,0,espace,150000,5,diesel,renault,nein
Kia_picanto_1.1_ex,privat,Angebot,1900,control,,2017,manuell,65,,125000,6,,kia,
BMW_e46_325_CI_CABRIO_NO_M3_M5_ALPINA,privat,Angebot,7300,control,,2018,,192,,150000,2,,bmw,
Ford_focus_1_6_AUTOMATIK_klima_tempomat_licht_und_regen_sensor,privat,Angebot,7990,control,,2018,automatik,101,focus,80000,2,benzin,ford,
BMW_320d_e46_Automatik_Navi_TÜV_neu_Klima_viele_Neuteile,privat,Angebot,0,control,,2018,automatik,150,,150000,0,,bmw,
VW_Golf_4_1.8_Turbo_Highline__GTI_,privat,Angebot,4999,control,,2018,manuell,150,golf,150000,6,benzin,volkswagen,nein
Renault_Clio,privat,Angebot,7999,control,,2017,manuell,0,clio,10000,6,,renault,
Audi_A3_2.0_Fsi_Ambition,privat,Angebot,7950,control,,2017,manuell,150,a3,125000,5,benzin,audi,nein
Auto_zu_verkaufen,privat,Angebot,1400,control,,2018,,116,v40,150000,0,benzin,volvo,nein
Golf_4_1.8t,privat,Angebot,3800,control,,2017,manuell,210,golf,150000,4,benzin,volkswagen,nein
Audi_A3_QUATTRO_1.8_TFSI_AMBITION,privat,Angebot,11500,control,,2017,manuell,160,a3,125000,3,benzin,audi,nein
Renault_kangoo_4x4,privat,Angebot,3800,control,,2018,manuell,0,kangoo,150000,0,diesel,renault,
VW_Polo_6N2_1.4_OEM_Audi_Felgen,privat,Angebot,0,control,,2017,manuell,60,polo,150000,12,,volkswagen,nein
Dodge_Caliber_2.0_CRD,privat,Angebot,9999,control,,2017,manuell,140,,100000,12,,sonstige_autos,
Mazda_3_1.4i_Sport/Comfort_Klima_TÜV_NEU,privat,Angebot,2950,control,,2018,manuell,84,3_reihe,150000,0,benzin,mazda,nein
Audi_A3_8L_1.6_TÜV_4/2017__8fach_bereift__vieles_neu!,privat,Angebot,1250,control,,2017,manuell,101,a3,150000,9,benzin,audi,
BMW_318_e36,privat,Angebot,799,control,,2017,manuell,115,3er,150000,9,,bmw,
Opel_Vectra_b_1.8_Elegance__wie_Neu_Top_Zustand,privat,Angebot,3555,control,,2018,automatik,125,vectra,125000,6,,opel,nein
VW_Bus_Multivan_Atlantis_2_5_tdi_Bulli,privat,Angebot,7000,control,,2017,manuell,103,,150000,0,,volkswagen,
Bmw_318_Ti,privat,Angebot,1100,control,,2018,manuell,140,3er,40000,0,,bmw,
Opel_corsa,privat,Angebot,2400,control,,2018,,75,,150000,0,benzin,opel,
T4__mit_TÜV,privat,Angebot,2700,control,,2017,manuell,0,transporter,125000,5,diesel,volkswagen,
Audi_A3_1_6_8P_Farbe_gelb_TOP_TOP_TOP,privat,Angebot,4600,control,,2017,manuell,102,a3,125000,7,benzin,audi,nein
Nissan_Note_Acenta_1_4_mit_88_Ps_zu_verkaufen,privat,Angebot,0,control,,2018,manuell,88,note,90000,11,benzin,nissan,nein
A4_Cabrio_Leder_Klima_Xenon_18Zoll,privat,Angebot,8999,control,,2017,manuell,220,,125000,6,benzin,audi,nein
Fiat_punto_60_ps_tuv_bis_11_/_2017,privat,Angebot,1990,control,,2017,manuell,60,punto,150000,5,benzin,fiat,
Opel_Astra_G_1.6i,privat,Angebot,0,control,,2017,manuell,85,astra,150000,2,benzin,opel,
Nissan_patrol_2_8_v6,privat,Angebot,3250,control,,2017,manuell,0,,150000,1,diesel,nissan,
NISSAN_NICRA_K12_ODER_TAUSCH,privat,Angebot,2600,control,,2017,manuell,65,micra,150000,1,benzin,nissan,nein
